time,0
1878-10-15,-1.3601155
1878-11-15,-1.5240163
1878-12-15,-1.3690752
1879-01-15,-1.1474851
1879-02-15,-0.5133687
1879-03-15,-1.0569654
1879-04-15,-1.296274
1879-05-15,-1.2977428
1879-06-15,-1.1031046
1879-07-15,-0.98833454
1879-08-15,-0.70587444
1879-09-15,-0.716805
1879-10-15,-1.1607556
1879-11-15,-1.2738647
1879-12-15,-0.95558476
1880-01-15,-1.377136
1880-02-15,-1.3758547
1880-03-15,-1.1158371
1880-04-15,-1.6920646
1880-05-15,-0.80409414
1880-06-15,-0.12605467
1880-07-15,0.34061086
1880-08-15,0.3259832
1880-09-15,0.34677118
1880-10-15,0.17666274
1880-11-15,0.10725391
1880-12-15,0.024689086
1881-01-15,0.22041507
1881-02-15,-0.09962845
1881-03-15,-0.30419508
1881-04-15,-0.69336486
1881-05-15,-0.64846444
1881-06-15,-0.35240552
1881-07-15,0.061500996
1881-08-15,0.17944303
1881-09-15,0.14118025
1881-10-15,-0.25750542
1881-11-15,-0.4453944
1881-12-15,0.06798938
1882-01-15,-0.57066494
1882-02-15,-0.3749087
1882-03-15,-0.32476616
1882-04-15,-0.40611458
1882-05-15,-0.31134436
1882-06-15,-0.4318257
1882-07-15,-0.33299857
1882-08-15,0.0019628406
1882-09-15,-0.5050055
1882-10-15,-0.9250362
1882-11-15,-1.2025853
1882-12-15,-0.8737698
1883-01-15,-0.47448587
1883-02-15,-0.07345745
1883-03-15,-0.19566534
1883-04-15,-0.17876412
1883-05-15,-0.5778641
1883-06-15,-0.31431583
1883-07-15,0.24065009
1883-08-15,0.35379398
1883-09-15,0.090740025
1883-10-15,-0.027958393
1883-11-15,-0.005495459
1883-12-15,-0.029340267
1884-01-15,0.29450604
1884-02-15,0.118612275
1884-03-15,-0.54211646
1884-04-15,-0.2504539
1884-05-15,-0.29751396
1884-06-15,0.042144768
1884-07-15,0.21138152
1884-08-15,0.23178476
1884-09-15,0.6160126
1884-10-15,0.39388272
1884-11-15,0.6226046
1884-12-15,0.6270313
1885-01-15,0.50055504
1885-02-15,0.06652259
1885-03-15,-0.3652152
1885-04-15,-0.7902645
1885-05-15,-0.53270304
1885-06-15,0.15251592
1885-07-15,0.5014326
1885-08-15,0.5664439
1885-09-15,0.82242167
1885-10-15,0.91863453
1885-11-15,0.7796138
1885-12-15,0.77892834
1886-01-15,0.48686647
1886-02-15,-0.32659703
1886-03-15,-1.157526
1886-04-15,-1.3288934
1886-05-15,-1.5762944
1886-06-15,-1.5771352
1886-07-15,-0.90769565
1886-08-15,-0.51391566
1886-09-15,-0.6582658
1886-10-15,-1.1676645
1886-11-15,-1.3950851
1886-12-15,-1.8424263
1887-01-15,-1.9365461
1887-02-15,-2.0211248
1887-03-15,-1.5702658
1887-04-15,-1.541086
1887-05-15,-1.3140848
1887-06-15,-0.711555
1887-07-15,-0.044588268
1887-08-15,0.23466277
1887-09-15,0.20726043
1887-10-15,-0.024988502
1887-11-15,-0.045276865
1887-12-15,0.01495944
1888-01-15,0.31500444
1888-02-15,0.38038293
1888-03-15,0.007404268
1888-04-15,-0.3511052
1888-05-15,-0.35571525
1888-06-15,0.3428855
1888-07-15,0.79192144
1888-08-15,1.030195
1888-09-15,1.3839548
1888-10-15,1.4488438
1888-11-15,1.5434445
1888-12-15,1.8827641
1889-01-15,1.8122747
1889-02-15,1.584265
1889-03-15,0.46555555
1889-04-15,-0.038913667
1889-05-15,-0.18244353
1889-06-15,-0.38942575
1889-07-15,-1.3809958
1889-08-15,-1.0412554
1889-09-15,-1.2205757
1889-10-15,-1.9009459
1889-11-15,-1.7495444
1889-12-15,-1.6589445
1890-01-15,-1.5705261
1890-02-15,-2.0538554
1890-03-15,-1.5522755
1890-04-15,-1.6790752
1890-05-15,-1.1301533
1890-06-15,-0.7309454
1890-07-15,-0.3614558
1890-08-15,-0.033925653
1890-09-15,-0.32424593
1890-10-15,-0.5303545
1890-11-15,-0.68517447
1890-12-15,0.1305201
1891-01-15,0.4386864
1891-02-15,0.04582195
1891-03-15,-0.4064254
1891-04-15,-0.22421452
1891-05-15,-0.2600647
1891-06-15,0.05557449
1891-07-15,0.3272915
1891-08-15,0.36624345
1891-09-15,0.14642152
1891-10-15,-0.028698415
1891-11-15,-0.06830561
1891-12-15,-0.21710059
1892-01-15,-0.43482608
1892-02-15,-0.5138572
1892-03-15,-0.9380664
1892-04-15,-0.94445395
1892-05-15,-0.8314339
1892-06-15,-0.49898487
1892-07-15,-0.35075617
1892-08-15,-0.5831946
1892-09-15,-0.9156046
1892-10-15,-1.4087949
1892-11-15,-1.3105958
1892-12-15,-1.1125954
1893-01-15,-1.0889151
1893-02-15,-1.1208158
1893-03-15,-1.4786644
1893-04-15,-1.5758647
1893-05-15,-1.2609462
1893-06-15,-0.8482044
1893-07-15,-0.6656743
1893-08-15,-0.743696
1893-09-15,-0.7286453
1893-10-15,-1.2043756
1893-11-15,-1.1268252
1893-12-15,-0.94379616
1894-01-15,-0.9104557
1894-02-15,-1.150435
1894-03-15,-1.5941358
1894-04-15,-1.5917044
1894-05-15,-1.2994953
